"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19"
"1078687" "C0479866" "ENG" "S" "L0831431" "PF" "S0875591" "Y" "A0933914" NA "" "" "ICD10" "HT" "X30-X39.9" "Exposure to forces of nature" 3 "N" NA NA
"1078690" "C0479897" "ENG" "P" "L0866322" "PF" "S1060017" "Y" "A1117864" NA "" "" "ICD10" "PT" "X33" "Victim of lightning" 3 "N" NA NA
"1078694" "C0479908" "ENG" "P" "L0823279" "PF" "S1059979" "Y" "A1117825" NA "" "" "ICD10" "PT" "X34" "Victim of earthquake" 3 "N" NA NA
"1078698" "C0479919" "ENG" "P" "L0828088" "PF" "S1060053" "Y" "A1117901" NA "" "" "ICD10" "PT" "X35" "Victim of volcanic eruption" 3 "N" NA NA
"1078702" "C0479930" "ENG" "P" "L0735654" "PF" "S1059946" "Y" "A1117784" NA "" "" "ICD10" "PT" "X36" "Victim of avalanche, landslide and other earth movements" 3 "N" NA NA
"1078706" "C0479941" "ENG" "P" "L0774162" "PF" "S1059960" "Y" "A1117801" NA "" "" "ICD10" "PT" "X37" "Victim of cataclysmic storm" 3 "N" NA NA
"1078710" "C0479952" "ENG" "P" "L0840071" "PF" "S1059997" "Y" "A1117844" NA "" "" "ICD10" "PT" "X38" "Victim of flood" 3 "N" NA NA
"1078714" "C0479963" "ENG" "P" "L0831434" "PF" "S0875771" "Y" "A0934106" NA "" "" "ICD10" "PT" "X39" "Exposure to other and unspecified forces of nature" 3 "N" NA NA
"1078723" "C0480062" "ENG" "P" "L0673910" "PF" "S0797094" "Y" "A0856481" NA "" "" "ICD10" "PT" "X44" "Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances" 3 "N" NA NA
"1078727" "C0480073" "ENG" "P" "L0673521" "PF" "S0796981" "Y" "A0856357" NA "" "" "ICD10" "PT" "X45" "Accidental poisoning by and exposure to alcohol" 3 "N" NA NA
"1078735" "C0480084" "ENG" "P" "L0674348" "VO" "S0797061" "Y" "A0856444" NA "" "" "ICD10" "PT" "X46" "Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours" 3 "N" NA NA
"1078741" "C0480095" "ENG" "P" "L0674341" "VO" "S0797130" "Y" "A0856520" NA "" "" "ICD10" "PT" "X47" "Accidental poisoning by and exposure to other gases and vapours" 3 "N" NA NA
"1078744" "C0480106" "ENG" "P" "L0674369" "PF" "S0797131" "N" "A0856522" NA "" "" "ICD10" "PT" "X48" "Accidental poisoning by and exposure to pesticides" 3 "N" NA NA
"1078750" "C0480117" "ENG" "P" "L0674113" "PF" "S0797072" "Y" "A0856457" NA "" "" "ICD10" "PT" "X49" "Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances" 3 "N" NA NA
"1078753" "C0480128" "ENG" "P" "L0877970" "PF" "S0977669" "Y" "A1036271" NA "" "" "ICD10" "HT" "X50-X57.9" "Overexertion, travel and privation" 3 "N" NA NA
"1078755" "C0480147" "ENG" "P" "L0651594" "PF" "S1049840" "Y" "A1107592" NA "" "" "ICD10" "PX" "X51" "Travel and motion as an external cause of morbidity and mortality" 3 "N" NA NA
"1078759" "C0480147" "ENG" "S" "L0872207" "PF" "S1049839" "Y" "A1107589" NA "" "" "ICD10" "PS" "X51" "Travel and motion" 3 "Y" NA NA
"1078762" "C0480184" "ENG" "P" "L0674328" "PF" "S0796759" "Y" "A0856129" NA "" "" "ICD10" "HT" "X58-X59.9" "Accidental exposure to other and unspecified factors" 3 "N" NA NA
"1078766" "C0480203" "ENG" "S" "L0850529" "PF" "S0917417" "Y" "A0974432" NA "" "" "ICD10" "PT" "X84" "Intentional self-harm by unspecified means" 3 "N" NA NA
"1078768" "C0480203" "ENG" "S" "L0850532" "PF" "S0917401" "Y" "A0974399" NA "" "" "ICD10" "HT" "X60-X84.9" "Intentional self-harm" 3 "N" NA NA
"1078774" "C0480294" "ENG" "P" "L0746185" "PF" "S0917425" "Y" "A0974447" NA "" "" "ICD10" "PT" "X64" "Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances" 3 "N" NA NA
"1078778" "C0480295" "ENG" "P" "L0691938" "PF" "S0917418" "Y" "A0974434" NA "" "" "ICD10" "PT" "X65" "Intentional self-poisoning by and exposure to alcohol" 3 "N" NA NA
"1078784" "C0480305" "ENG" "P" "L0831474" "VO" "S0917423" "Y" "A0974443" NA "" "" "ICD10" "PT" "X66" "Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours" 3 "N" NA NA
"1078790" "C0480315" "ENG" "P" "L0831457" "VO" "S0917428" "Y" "A0974453" NA "" "" "ICD10" "PT" "X67" "Intentional self-poisoning by and exposure to other gases and vapours" 3 "N" NA NA
"1078794" "C0480326" "ENG" "P" "L0831535" "PF" "S0917429" "Y" "A0974455" NA "" "" "ICD10" "PT" "X68" "Intentional self-poisoning by and exposure to pesticides" 3 "N" NA NA
"1078798" "C0480337" "ENG" "P" "L0781010" "PF" "S0917424" "Y" "A0974445" NA "" "" "ICD10" "PT" "X69" "Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances" 3 "N" NA NA
"1078802" "C0480348" "ENG" "P" "L0850378" "PF" "S0917407" "Y" "A0974412" NA "" "" "ICD10" "PT" "X70" "Intentional self-harm by hanging, strangulation and suffocation" 3 "N" NA NA
"1078807" "C0480359" "ENG" "P" "L0819569" "PF" "S0917404" "Y" "A0974406" NA "" "" "ICD10" "PT" "X71" "Intentional self-harm by drowning and submersion" 3 "N" NA NA
"1078813" "C0480370" "ENG" "P" "L0813937" "PF" "S0917406" "Y" "A0974410" NA "" "" "ICD10" "PT" "X72" "Intentional self-harm by handgun discharge" 3 "N" NA NA
"1078817" "C0480381" "ENG" "P" "L0813893" "PF" "S0917412" "Y" "A0974423" NA "" "" "ICD10" "PT" "X73" "Intentional self-harm by rifle, shotgun and larger firearm discharge" 3 "N" NA NA
"1078822" "C0480392" "ENG" "P" "L0813894" "PF" "S0917410" "Y" "A0974418" NA "" "" "ICD10" "PT" "X74" "Intentional self-harm by other and unspecified firearm discharge" 3 "N" NA NA
"1078827" "C0480403" "ENG" "P" "L0831185" "PF" "S0917405" "Y" "A0974408" NA "" "" "ICD10" "PT" "X75" "Intentional self-harm by explosive material" 3 "N" NA NA
"1078832" "C0480414" "ENG" "P" "L0838181" "PF" "S0917414" "Y" "A0974426" NA "" "" "ICD10" "PT" "X76" "Intentional self-harm by smoke, fire and flames" 3 "N" NA NA
"1078839" "C0480425" "ENG" "P" "L0850502" "VO" "S0917416" "Y" "A0974430" NA "" "" "ICD10" "PT" "X77" "Intentional self-harm by steam, hot vapours and hot objects" 3 "N" NA NA
"1078844" "C0480436" "ENG" "P" "L0850531" "PF" "S0917413" "Y" "A0974424" NA "" "" "ICD10" "PT" "X78" "Intentional self-harm by sharp object" 3 "N" NA NA
"1078849" "C0480447" "ENG" "P" "L0751027" "PF" "S0917402" "Y" "A0974402" NA "" "" "ICD10" "PT" "X79" "Intentional self-harm by blunt object" 3 "N" NA NA
"1078854" "C0480458" "ENG" "P" "L0654476" "PF" "S0917408" "Y" "A0974414" NA "" "" "ICD10" "PT" "X80" "Intentional self-harm by jumping from a high place" 3 "N" NA NA
"1078858" "C0480469" "ENG" "P" "L0742184" "PF" "S0917409" "Y" "A0974416" NA "" "" "ICD10" "PT" "X81" "Intentional self-harm by jumping or lying before moving object" 3 "N" NA NA
"1078863" "C0480480" "ENG" "P" "L0801233" "PF" "S0917403" "Y" "A0974404" NA "" "" "ICD10" "PT" "X82" "Intentional self-harm by crashing of motor vehicle" 3 "N" NA NA
"1078869" "C0480491" "ENG" "P" "L0850528" "PF" "S0917411" "Y" "A0974421" NA "" "" "ICD10" "PT" "X83" "Intentional self-harm by other specified means" 3 "N" NA NA
"1078873" "C0480511" "ENG" "P" "L0728621" "PF" "S0810340" "Y" "A0870342" NA "" "" "ICD10" "PT" "X85" "Assault by drugs, medicaments and biological substances" 3 "N" NA NA
"1078877" "C0480522" "ENG" "P" "L0728924" "PF" "S0810260" "Y" "A0870255" NA "" "" "ICD10" "PT" "X86" "Assault by corrosive substance" 3 "N" NA NA
"1078881" "C0480533" "ENG" "P" "L0729153" "PF" "S0810522" "Y" "A0870542" NA "" "" "ICD10" "PT" "X87" "Assault by pesticides" 3 "N" NA NA
"1078887" "C0480544" "ENG" "P" "L0729065" "VO" "S0810406" "Y" "A0870415" NA "" "" "ICD10" "PT" "X88" "Assault by gases and vapours" 3 "N" NA NA
"1078891" "C0480555" "ENG" "P" "L0728902" "PF" "S0810498" "Y" "A0870516" NA "" "" "ICD10" "PT" "X89" "Assault by other specified chemicals and noxious substances" 3 "N" NA NA
"1078895" "C0480566" "ENG" "P" "L0728901" "PF" "S0810700" "Y" "A0870736" NA "" "" "ICD10" "PT" "X90" "Assault by unspecified chemical or noxious substance" 3 "N" NA NA
"1078899" "C0480577" "ENG" "P" "L0729084" "PF" "S0810450" "Y" "A0870463" NA "" "" "ICD10" "PT" "X91" "Assault by hanging, strangulation and suffocation" 3 "N" NA NA
"1078904" "C0480598" "ENG" "P" "L0728970" "PF" "S0810420" "Y" "A0870431" NA "" "" "ICD10" "PT" "X93" "Assault by handgun discharge" 3 "N" 256 NA
"1078908" "C0480609" "ENG" "P" "L0728966" "PF" "S0810603" "Y" "A0870629" NA "" "" "ICD10" "PT" "X94" "Assault by rifle, shotgun and larger firearm discharge" 3 "N" NA NA
"1078912" "C0480620" "ENG" "P" "L0728969" "PF" "S0810481" "Y" "A0870497" NA "" "" "ICD10" "PT" "X95" "Assault by other and unspecified firearm discharge" 3 "N" NA NA
"1078920" "C0480631" "ENG" "P" "L0729007" "PF" "S0810356" "Y" "A0870361" NA "" "" "ICD10" "PT" "X96" "Assault by explosive material" 3 "N" 256 NA
"1078925" "C0480642" "ENG" "P" "L0729035" "PF" "S0810636" "Y" "A0870664" NA "" "" "ICD10" "PT" "X97" "Assault by smoke, fire and flames" 3 "N" NA NA
"1078934" "C0480653" "ENG" "P" "L0729102" "VO" "S0810678" "Y" "A0870712" NA "" "" "ICD10" "PT" "X98" "Assault by steam, hot vapours and hot objects" 3 "N" NA NA
"1078939" "C0480664" "ENG" "P" "L0729146" "PF" "S0810610" "Y" "A0870637" NA "" "" "ICD10" "PT" "X99" "Assault by sharp object" 3 "N" 256 NA
"1078944" "C0480675" "ENG" "P" "L0728636" "PF" "S0810210" "Y" "A0870203" NA "" "" "ICD10" "PT" "Y00" "Assault by blunt object" 3 "N" 256 NA
"1078949" "C0480686" "ENG" "P" "L0729050" "PF" "S0810568" "Y" "A0870588" NA "" "" "ICD10" "PT" "Y01" "Assault by pushing from high place" 3 "N" NA NA
"1078955" "C0480697" "ENG" "P" "L0728598" "PF" "S0810585" "Y" "A0870608" NA "" "" "ICD10" "PT" "Y02" "Assault by pushing or placing victim before moving object" 3 "N" NA NA
"1078960" "C0480708" "ENG" "P" "L0728935" "PF" "S0810287" "Y" "A0870284" NA "" "" "ICD10" "PT" "Y03" "Assault by crashing of motor vehicle" 3 "N" 256 NA
"1078965" "C0480719" "ENG" "P" "L0728657" "PF" "S0810228" "Y" "A0870222" NA "" "" "ICD10" "PT" "Y04" "Assault by bodily force" 3 "N" 256 NA
"1078970" "C0480730" "ENG" "P" "L0728668" "PF" "S1025900" "Y" "A1083230" NA "" "" "ICD10" "PT" "Y05" "Sexual assault by bodily force" 3 "N" NA NA
"1078974" "C0480741" "ENG" "P" "L0658813" "PF" "S0953233" "N" "A1009689" NA "" "" "ICD10" "PX" "Y06.9" "Neglect and abandonment by unspecified person" 3 "N" NA NA
"1078978" "C0480741" "ENG" "S" "L0658808" "PF" "S0953228" "Y" "A1009682" NA "" "" "ICD10" "HT" "Y06" "Neglect and abandonment" 3 "N" NA NA
"1078979" "C0480741" "ENG" "S" "L0879586" "PF" "S0824503" "Y" "A0884312" NA "" "" "ICD10" "PS" "Y06.9" "By unspecified person" 3 "Y" NA NA
"1078985" "C0480742" "ENG" "P" "L0658810" "VO" "S0953232" "Y" "A1009688" NA "" "" "ICD10" "PX" "Y06.0" "Neglect and abandonment by spouse or partner" 3 "N" NA NA
"1078986" "C0480742" "ENG" "S" "L0877053" "PF" "S0824500" "Y" "A0884308" NA "" "" "ICD10" "PS" "Y06.0" "By spouse or partner" 3 "Y" NA NA
"1078991" "C0480743" "ENG" "P" "L0658812" "VO" "S0953231" "Y" "A1009687" NA "" "" "ICD10" "PX" "Y06.1" "Neglect and abandonment by parent" 3 "N" NA NA
"1078992" "C0480743" "ENG" "S" "L0030551" "PF" "S0824497" "Y" "A0884304" NA "" "" "ICD10" "PS" "Y06.1" "By parent" 3 "Y" NA NA
"1078997" "C0480744" "ENG" "P" "L0658793" "VO" "S0953229" "Y" "A1009685" NA "" "" "ICD10" "PX" "Y06.2" "Neglect and abandonment by acquaintance or friend" 3 "N" NA NA
"1078998" "C0480744" "ENG" "S" "L0677225" "PF" "S0824489" "Y" "A0884294" NA "" "" "ICD10" "PS" "Y06.2" "By acquaintance or friend" 3 "Y" NA NA
"1079003" "C0480745" "ENG" "P" "L0658811" "VO" "S0953230" "Y" "A1009686" NA "" "" "ICD10" "PX" "Y06.8" "Neglect and abandonment by other specified persons" 3 "N" NA NA
"1079004" "C0480745" "ENG" "S" "L0877650" "PF" "S0824494" "Y" "A0884300" NA "" "" "ICD10" "PS" "Y06.8" "By other specified persons" 3 "Y" NA NA
"1079009" "C0480746" "ENG" "S" "L1225830" "PF" "S0972830" "N" "A1030573" NA "" "" "ICD10" "HT" "Y07" "Other maltreatment syndromes" 3 "N" NA NA
"1079012" "C0480746" "ENG" "S" "L1225830" "PF" "S0972830" "Y" "A1030574" NA "" "" "ICD10" "PT" "T74.8" "Other maltreatment syndromes" 3 "N" NA NA
"1079016" "C0480750" "ENG" "P" "L0734902" "PF" "S0940758" "Y" "A0996726" NA "" "" "ICD10" "PX" "Y07.3" "Maltreatment by official authorities" 3 "N" NA NA
"1079018" "C0480750" "ENG" "S" "L0734904" "PF" "S0824493" "Y" "A0884299" NA "" "" "ICD10" "PS" "Y07.3" "By official authorities" 3 "Y" NA NA
"1079021" "C0480773" "ENG" "P" "L0829079" "PF" "S0872591" "Y" "A0930872" NA "" "" "ICD10" "HT" "Y10-Y34.9" "Event of undetermined intent" 3 "N" 256 NA
"1079024" "C0480863" "ENG" "P" "L0746184" "PF" "S0992301" "Y" "A1050611" NA "" "" "ICD10" "PT" "Y14" "Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent" 3 "N" NA NA
"1079028" "C0480874" "ENG" "P" "L0691937" "PF" "S0992197" "Y" "A1050496" NA "" "" "ICD10" "PT" "Y15" "Poisoning by and exposure to alcohol, undetermined intent" 3 "N" NA NA
"1079034" "C0480885" "ENG" "P" "L0831473" "VO" "S0992278" "Y" "A1050584" NA "" "" "ICD10" "PT" "Y16" "Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent" 3 "N" NA NA
"1079040" "C0480896" "ENG" "P" "L0831455" "VO" "S0992337" "Y" "A1050650" NA "" "" "ICD10" "PT" "Y17" "Poisoning by and exposure to other gases and vapours, undetermined intent" 3 "N" NA NA
"1079044" "C0480907" "ENG" "P" "L0831533" "PF" "S0992348" "Y" "A1050662" NA "" "" "ICD10" "PT" "Y18" "Poisoning by and exposure to pesticides, undetermined intent" 3 "N" NA NA
"1079048" "C0480918" "ENG" "P" "L0781007" "PF" "S0992289" "Y" "A1050597" NA "" "" "ICD10" "PT" "Y19" "Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent" 3 "N" NA NA
"1079052" "C0480929" "ENG" "P" "L0850403" "PF" "S0899958" "Y" "A0956936" NA "" "" "ICD10" "PT" "Y20" "Hanging, strangulation and suffocation, undetermined intent" 3 "N" NA NA
"1079055" "C0480950" "ENG" "P" "L0674072" "PF" "S0899892" "N" "A0956871" NA "" "" "ICD10" "PX" "Y22" "Handgun discharge, undetermined intent causing accidental injury" 3 "N" 256 NA
"1079059" "C0480950" "ENG" "S" "L0813942" "PF" "S0899891" "Y" "A0956868" NA "" "" "ICD10" "PS" "Y22" "Handgun discharge, undetermined intent" 3 "Y" 256 NA
"1079062" "C0480961" "ENG" "P" "L0813902" "PF" "S1013920" "N" "A1071812" NA "" "" "ICD10" "PS" "Y23" "Rifle, shotgun and larger firearm discharge, undetermined intent" 3 "Y" NA NA
"1079065" "C0480961" "ENG" "S" "L0674067" "PF" "S1013923" "Y" "A1071817" NA "" "" "ICD10" "PX" "Y23" "Rifle, shotgun and larger firearm discharge, undetermined intent causing accidental injury" 3 "N" NA NA
"1079068" "C0480972" "ENG" "P" "L0813903" "PF" "S0970617" "N" "A1027487" NA "" "" "ICD10" "PS" "Y24" "Other and unspecified firearm discharge, undetermined intent" 3 "Y" NA NA
"1079072" "C0480972" "ENG" "S" "L0674068" "PF" "S0970620" "Y" "A1027493" NA "" "" "ICD10" "PX" "Y24" "Other and unspecified firearm discharge, undetermined intent causing accidental injury" 3 "N" NA NA
"1079075" "C0480983" "ENG" "P" "L0674055" "PF" "S0846688" "Y" "A0905210" NA "" "" "ICD10" "PX" "Y25" "Contact with explosive material, undetermined intent causing accidental injury" 3 "N" NA NA
"1079078" "C0480983" "ENG" "S" "L0796568" "PF" "S0846687" "Y" "A0905207" NA "" "" "ICD10" "PS" "Y25" "Contact with explosive material, undetermined intent" 3 "Y" NA NA
"1079081" "C0480994" "ENG" "P" "L0674081" "PF" "S0875889" "Y" "A0934231" NA "" "" "ICD10" "PX" "Y26" "Exposure to smoke, fire and flames, undetermined intent causing accidental injury" 3 "N" NA NA
"1079084" "C0480994" "ENG" "S" "L0831411" "PF" "S0875888" "Y" "A0934228" NA "" "" "ICD10" "PS" "Y26" "Exposure to smoke, fire and flames, undetermined intent" 3 "Y" NA NA
"1079088" "C0481005" "ENG" "P" "L0674059" "VO" "S0847180" "Y" "A0905756" NA "" "" "ICD10" "PX" "Y27" "Contact with steam, hot vapours and hot objects, undetermined intent causing accidental injury" 3 "N" NA NA
"1079093" "C0481005" "ENG" "S" "L0796710" "VO" "S0847179" "Y" "A0905753" NA "" "" "ICD10" "PS" "Y27" "Contact with steam, hot vapours and hot objects, undetermined intent" 3 "Y" NA NA
"1079096" "C0481016" "ENG" "P" "L0674060" "PF" "S0847104" "Y" "A0905672" NA "" "" "ICD10" "PX" "Y28" "Contact with sharp object, undetermined intent causing accidental injury" 3 "N" NA NA
"1079099" "C0481016" "ENG" "S" "L0796756" "PF" "S0847103" "Y" "A0905669" NA "" "" "ICD10" "PS" "Y28" "Contact with sharp object, undetermined intent" 3 "Y" NA NA
"1079102" "C0481027" "ENG" "P" "L0673920" "PF" "S0846660" "Y" "A0905178" NA "" "" "ICD10" "PX" "Y29" "Contact with blunt object, undetermined intent causing accidental injury" 3 "N" NA NA
"1079105" "C0481027" "ENG" "S" "L0751015" "PF" "S0846659" "Y" "A0905175" NA "" "" "ICD10" "PS" "Y29" "Contact with blunt object, undetermined intent" 3 "Y" NA NA
"1079108" "C0481038" "ENG" "P" "L0650602" "PF" "S0881755" "Y" "A0939848" NA "" "" "ICD10" "PX" "Y30" "Falling, jumping or pushed from a high place, undetermined intent causing accidental injury" 3 "N" NA NA
"1079111" "C0481038" "ENG" "S" "L0654422" "PF" "S0881754" "Y" "A0939845" NA "" "" "ICD10" "PS" "Y30" "Falling, jumping or pushed from a high place, undetermined intent" 3 "Y" NA NA
"1079114" "C0481049" "ENG" "P" "L0673854" "PF" "S0881767" "Y" "A0939862" NA "" "" "ICD10" "PX" "Y31" "Falling, lying or running before or into moving object, undetermined intent causing accidental injury" 3 "N" NA NA
"1079117" "C0481049" "ENG" "S" "L0742168" "PF" "S0881766" "Y" "A0939859" NA "" "" "ICD10" "PS" "Y31" "Falling, lying or running before or into moving object, undetermined intent" 3 "Y" NA NA
"1079120" "C0481060" "ENG" "P" "L0674063" "PF" "S0850192" "Y" "A0908940" NA "" "" "ICD10" "PX" "Y32" "Crashing of motor vehicle, undetermined intent causing accidental injury" 3 "N" NA NA
"1079123" "C0481060" "ENG" "S" "L0801253" "PF" "S0850191" "Y" "A0908937" NA "" "" "ICD10" "PS" "Y32" "Crashing of motor vehicle, undetermined intent" 3 "Y" NA NA
"1079126" "C0481071" "ENG" "P" "L0674076" "PF" "S0975175" "Y" "A1033434" NA "" "" "ICD10" "PX" "Y33" "Other specified events, undetermined intent causing accidental injury" 3 "N" NA NA
"1079129" "C0481071" "ENG" "S" "L0829071" "PF" "S0975174" "Y" "A1033431" NA "" "" "ICD10" "PS" "Y33" "Other specified events, undetermined intent" 3 "Y" NA NA
"1079132" "C0481082" "ENG" "P" "L0674077" "PF" "S1054636" "Y" "A1112416" NA "" "" "ICD10" "PX" "Y34" "Unspecified event, undetermined intent causing accidental injury" 3 "N" NA NA
"1079134" "C0481082" "ENG" "S" "L0829080" "PF" "S1054635" "Y" "A1112413" NA "" "" "ICD10" "PS" "Y34" "Unspecified event, undetermined intent" 3 "Y" NA NA
"1079138" "C0481093" "ENG" "S" "L0390039" "PF" "S0914167" "Y" "A0970869" NA "" "" "ICD10" "PX" "Y35.7" "Injury due to legal intervention, means unspecified" 3 "N" NA NA
"1079141" "C0481093" "ENG" "S" "L0860298" "PF" "S0929889" "Y" "A0986203" NA "" "" "ICD10" "PS" "Y35.7" "Legal intervention, means unspecified" 3 "Y" 256 NA
"1079143" "C0481093" "ENG" "S" "L0860299" "PF" "S0929881" "Y" "A0986181" NA "" "" "ICD10" "HT" "Y35-Y36.9" "Legal intervention and operations of war" 3 "N" NA NA
"1079146" "C0481094" "ENG" "P" "L0813807" "PF" "S0914162" "Y" "A0970864" NA "" "" "ICD10" "PX" "Y35.0" "Injury due to legal intervention involving firearm discharge" 3 "N" NA NA
"1079149" "C0481094" "ENG" "S" "L0813904" "PF" "S0929885" "Y" "A0986191" NA "" "" "ICD10" "PS" "Y35.0" "Legal intervention involving firearm discharge" 3 "Y" 256 NA
"1079152" "C0481095" "ENG" "P" "L0820527" "PF" "S0914161" "Y" "A0970863" NA "" "" "ICD10" "PX" "Y35.1" "Injury due to legal intervention involving explosives" 3 "N" NA NA
"1079155" "C0481095" "ENG" "S" "L0831191" "PF" "S0929884" "Y" "A0986188" NA "" "" "ICD10" "PS" "Y35.1" "Legal intervention involving explosives" 3 "Y" 256 NA
"1079158" "C0481096" "ENG" "P" "L0820602" "PF" "S0914163" "Y" "A0970865" NA "" "" "ICD10" "PX" "Y35.2" "Injury due to legal intervention involving gas" 3 "N" NA NA
"1079161" "C0481096" "ENG" "S" "L0844096" "PF" "S0929886" "Y" "A0986194" NA "" "" "ICD10" "PS" "Y35.2" "Legal intervention involving gas" 3 "Y" 256 NA
"1079164" "C0481097" "ENG" "P" "L0751018" "PF" "S0914160" "Y" "A0970862" NA "" "" "ICD10" "PX" "Y35.3" "Injury due to legal intervention involving blunt objects" 3 "N" NA NA
"1079167" "C0481097" "ENG" "S" "L0751038" "PF" "S0929883" "Y" "A0986185" NA "" "" "ICD10" "PS" "Y35.3" "Legal intervention involving blunt objects" 3 "Y" 256 NA
