"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"1973" "C0375380" "Urethral hypermobility" "A" "C0041969;C0348769" "Urethral Diseases;Other specified disorders of urethra"
"1974" "C0264622" "Psychogenic voice disorder" "G/P" "C0037650;C0478144;C1527344" "Somatoform Disorder;Other and unspecified speech disturbances;Dysphonia"
"1975" "C0543793" "Congenital renal disorder" "G/P" "C0268701;C1609433" "Disorder of kidney and ureter, unspecified;Congenital absence of kidneys syndrome"
"1976" "C0039234" "Tachycardia, Ectopic Atrial" "A" "C0039240;C0348626" "Supraventricular tachycardia;Other specified cardiac arrhythmias"
"1977" "C0264369" "Acute obliterating bronchiolitis" "A" "C0001311;C0006277" "Acute bronchiolitis;Bronchitis"
"1978" "C0271048" "Subhyaloid hemorrhage" "A" "C0035317;C0042909" "Retinal Hemorrhage;Vitreous Hemorrhage"
"1979" "C0162628" "Skin Diseases, Viral" "A" "C0348184" "Unspecified viral infection characterized by skin and mucous membrane lesions"
"1980" "C0333170" "Intrinsic obstruction" "O" "C0149508;C0495051;C0495587" "Obstruction of Eustachian tube;Kinking and stricture of ureter without hydronephrosis;Atresia and stenosis of ureter"
"1981" "C0238093" "Stenosis of duodenum" "A" "C0013292" "Duodenal Obstruction"
"1982" "C2930861" "Premature ovarian failure, familial" "G/P" "C0271606" "Primary ovarian failure"
"1983" "C1395913" "Developmental Dyscalculia" "G/P" "C0478145" "Other and unspecified symbolic dysfunctions"
"1984" "C0333139" "Gas retention" "O" "C0034067" "Pulmonary Emphysema"
"1985" "C0456066" "Gestation abnormality" "G/C" "C0178309;C0270075;C0477895" "Other conditions originating in the perinatal period;Perinatal disorder;Disorders related to length of gestation and fetal growth"
"1986" "C0457504" "Anticoagulant-induced bleeding" "G/P" "C0005779" "Blood Coagulation Disorders"
"1987" "C0085688" "Breast engorgement" "G/P" "C0156320;C0161972;C0348668;C0728936;C1145628" "Other breast disorders;Complication of the puerperium;Other and unspecified disorders of the circulatory system;Disorder of circulatory system;Autonomic nervous system disorders"
"1988" "C1334275" "Invasive Cribriform Breast Carcinoma" "G/P" "C0006142" "Malignant neoplasm of breast"
"1989" "C1334807" "Mucinous carcinoma of breast" "G/P" "C0006142" "Malignant neoplasm of breast"
"1990" "C1335320" "Papillary breast carcinoma" "G/P" "C0006142" "Malignant neoplasm of breast"
"1991" "C1328544" "Tubular breast carcinoma" "G/P" "C0006142" "Malignant neoplasm of breast"
"1992" "C0853154" "Fetal arrhythmia" "G/P" "C0003811" "Cardiac Arrhythmia"
"1993" "C2931322" "T-Lymphocytopenia" "G/P" "C0477318" "Other specified disorders of white blood cells"
"1994" "C0339575" "Plateau iris" "A" "C0017606" "Primary angle-closure glaucoma"
"1995" "C0340968" "Deficiency of pyruvate kinase" "G/P" "C0025517;C0494224;C0494362" "Metabolic Diseases;Anemia due to other disorders of glutathione metabolism;Other specified metabolic disorders"
"1996" "C0002882" "Anemia, Hemolytic, Congenital Nonspherocytic" "A" "C0494224" "Anemia due to other disorders of glutathione metabolism"
"1997" "C1278807" "Chlamydial urethritis" "A" "C0348153;C0348904" "Sexually transmitted chlamydial infection of other sites;Chlamydial infection of lower genitourinary tract"
"1998" "C0267557" "Secretory diarrhea" "G/P" "C0021831" "Intestinal Diseases"
"1999" "C0266763" "Placenta previa centralis" "A" "C0156621" "Placenta previa with hemorrhage"
"2000" "C1719519" "Unsatisfactory restoration of tooth" "G/P" "C0494707" "Other disorders of teeth and supporting structures"
"2001" "C2713615" "Slow-Flow Phenomenon" "O" "C0155626" "Acute myocardial infarction"
"2002" "C0007762" "Cerebellar Neoplasms" "G/P" "C0006111;C0027765;C0153633;C0349015;C0349016;C0496936" "Brain Diseases;nervous system disorder;Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"2003" "C2887530" "Dental root caries" "G/P" "C0011334" "Dental caries"
"2004" "C1510590" "Birth Stress" "O" "C0005604" "Birth Injuries"
"2005" "C0375732" "Non-healing surgical wound (disorder)" "A" "C0869285" "Other complications of procedures, not elsewhere classified in ICD10CM"
"2006" "C1863534" "Stargardt disease 4" "G/P" "C0339436;C0339438" "Degeneration of macula and posterior pole;Other retinal disorders"
"2007" "C1859069" "Brittle Bone Disorder" "G/P" "C0005940;C0477531;C0477583" "Bone Diseases;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"2008" "C0030631" "Passive-Aggressive Personality Disorder" "A" "C0031212" "Personality Disorders"
"2009" "C0005859" "Bloom Syndrome" "A" "C2363246" "Other specified congenital malformations of skin"
"2010" "C0153229" "Other venereal diseases" "G/C" "C0004623;C0036916" "Bacterial Infections;Sexually Transmitted Diseases"
"2011" "C0233731" "Language and language disorders" "G/C" "C0155732" "Late effects of cerebrovascular disease"
"2012" "C3501844" "Familial Nonmedullary Thyroid Cancer" "G/P" "C0007115" "Malignant neoplasm of thyroid"
"2013" "C2931518" "Plexosarcoma" "A" "C1145628" "Autonomic nervous system disorders"
"2014" "C1535090" "Cor pulmonale (chronic)" "G/P" "C0348595" "Other specified pulmonary heart diseases"
"2015" "C1264182" "Malignant lymphoma of lymph nodes" "G/P" "C0079744;C0494631;C0497156" "Diffuse Large B-Cell Lymphoma;Noninfective disorder of lymphatic vessels and lymph nodes, unspecified;Lymphadenopathy"
"2016" "C0345602" "Carcinoma of parotid gland" "A" "C0747273" "Cancer of Parotid"
"2017" "C0346123" "Neoplasm of soft tissues of head" "G/P" "C0027651;C0263978;C0478660;C0694450" "Neoplasms;Disorder of soft tissue;Localized swelling, mass and lump, head;Neoplasm of uncertain or unknown behavior, unspecified"
"2018" "C0796099" "CLEFT LIP/PALATE WITH ABNORMAL THUMBS AND MICROCEPHALY" "G/P" "C0008626;C0010314;C0013080;C0024796;C0478093;C1956097" "Congenital chromosomal disease;Cri-du-Chat Syndrome;Down Syndrome;Marfan Syndrome;Other congenital malformation syndromes with other skeletal changes;Wolf-Hirschhorn Syndrome"
"2019" "C1707758" "Direct Contact Transmission Infection" "G/P" "C0348336" "Other and unspecified infectious diseases"
"2020" "C0282577" "Congenital Disorders of Glycosylation" "A" "C0348493" "Other disorders of glycoprotein metabolism"
"2021" "C2986561" "Spindle Cell Oncocytoma of the Adenohypophysis" "G/P" "C0496944" "Neoplasm of uncertain or unknown behavior of pituitary gland"
"2022" "C0442865" "Lower motor neurone lesion" "A" "C0027765" "nervous system disorder"
"2023" "C0159726" "Open fracture of head of radius" "G/P" "C0026771;C0160605;C0347789;C0347797;C0478393" "Multiple Trauma;Open wound of elbow;Fracture of proximal end of radius;Fracture of proximal end of ulna;Other injuries of unspecified body region"
"2024" "C3161330" "Profound intellectual disabilities" "A" "C0020796" "Profound Mental Retardation"
"2025" "C0730313" "Terson's syndrome" "A" "C0042909" "Vitreous Hemorrhage"
"2026" "C0577625" "Shellfish allergy" "A" "C0478640" "Personal history of allergy, other than to drugs and biological substances"
"2027" "C0745820" "Chronic deep venous thrombosis of lower extremity" "G/P" "C0007222;C0155770" "Cardiovascular Diseases;Phlebitis and thrombophlebitis of other deep vessels of lower extremities"
"2028" "C1839942" "Retinal fibrosis" "G/P" "C0015397" "Disorder of eye"
"2029" "C0338821" "Acute polymorphic psychotic disorder" "G/P" "C0233407;C0349204;C0349709" "Disorientation;Nonorganic psychosis;Acute schizophrenia-like psychotic disorder"
"2030" "C0559326" "Failure of muscle graft" "G/P" "C0026848;C0496137" "Myopathy;Unspecified complication of procedure"
"2031" "C1837015" "ATAXIA, SENSORY, AUTOSOMAL DOMINANT" "A" "C0004134" "Ataxia"
"2032" "C3697597" "Non-specific intraventricular conduction delay" "A" "C0155708;C0494597" "Other specified conduction disorders;Nonspecific intraventricular block"
"2033" "C0278747" "localized gastrointestinal carcinoid tumor" "G/P" "C0153658;C0348342" "Malignant neoplasm of endocrine gland;Malignant neoplasm ill-defined sites within digestive wall system"
"2034" "C0279971" "stage I ovarian germ cell tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"2035" "C1621952" "Non-steroidal anti-inflammatory drug sensitivity" "G/C" "C0478506" "Unspecified adverse effect of drug or medicament"
"2036" "C0038368" "Stomatognathic Diseases" "G/C" "C0012242" "Digestive System Disorders"
"2037" "C0729776" "Thyroid infection" "G/P" "C0040128" "Thyroid Diseases"
"2038" "C0839480" "Pain in limb, lower leg" "A" "C0030196" "Pain in limb"
"2039" "C1397791" "trochanter; fracture" "A" "C0015802;C0281883" "Femoral Fractures;Pertrochanteric fracture"
"2040" "C1626204" "Allergic reaction to nickel" "G/P" "C0020517;C0478506;C0496160" "Hypersensitivity;Unspecified adverse effect of drug or medicament;Other specified complications of surgical and medical care, not elsewhere classified"
"2041" "C1336023" "Solar Radiation-Related Skin Melanoma" "G/P" "C0034525;C0151779" "Effects of radiation;Cutaneous Melanoma"
"2042" "C2825128" "Acute Myeloid Leukemia with a Variant RARA Translocation" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"2043" "C2825116" "Acute Myeloid Leukemia with Variant MLL Translocations" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"2044" "C1306065" "DEVELOPMENTAL DYSPLASIA OF THE HIP 1" "A" "C0019555" "Hip Dislocation, Congenital"
"2045" "C0265252" "Coffin-Lowry syndrome" "A" "C0478095;C0869083" "Other specified congenital malformations;Other specified congenital malformation syndromes, not elsewhere classified in ICD10CM"
"2046" "C1864729" "HYPERPARATHYROIDISM 3" "A" "C0221002" "Hyperparathyroidism, Primary"
"2047" "C1704328" "Osteoblastic Osteosarcoma" "G/P" "C0153509;C0153959;C0154125" "Malignant tumor of bone and articular cartilage;Benign tumor of bone and articular cartilage;Neoplasm of uncertain behavior of soft tissues"
"2048" "C1997171" "Disorder of ankle joint" "G/P" "C0022408" "Arthropathy"
"2049" "C1336312" "Stage II Pleural Mesothelioma" "G/P" "C0812413" "Malignant Pleural Mesothelioma"
"2050" "C0545042" "Benign lymphoepithelial lesion" "G/P" "C0497156" "Lymphadenopathy"
"2051" "C2985554" "In-transit Metastasis" "G/P" "C0027651" "Neoplasms"
"2052" "C0702176" "Cervical abscess" "A" "C0494815" "Cutaneous abscess, furuncle and carbuncle of neck"
"2053" "C1837658" "Gross motor development delay" "A" "C0026613" "Motor Skills Disorders"
"2054" "C0160755" "Common femoral artery injury" "A" "C0495935" "Femoral artery injury"
"2055" "C3669975" "Arthritis of proximal interphalangeal joint of equine limb" "G/P" "C0003864" "Arthritis"
"2056" "C0677951" "Hodgkin's disease stage I" "G/P" "C0019829" "Hodgkin Disease"
"2057" "C0280325" "Glottis Squamous Cell Carcinoma" "G/P" "C0007107;C0153483" "Malignant neoplasm of larynx;Malignant neoplasm of glottis"
"2058" "C0455714" "Occipital cerebral infarction" "A" "C0007785;C0451681" "Cerebral Infarction;Posterior Cerebral Artery Syndrome"
"2059" "C0586374" "Bleeding stress ulcer of stomach" "A" "C0155979;C0494730" "Gastric ulcer chronic or unspecified with hemorrhage;Chronic or unspecified peptic ulcer of unspecified site with haemorrhage"
"2060" "C0393866" "Injection neuropathy" "G/P" "C0152025;C0477401" "Polyneuropathy;Other disorders of peripheral nervous system"
"2061" "C0434732" "Subluxation of joint of lumbar spine" "G/P" "C0478257;C0478376;C0478393" "Other injury of lumbar spinal cord;Dislocation, sprain and strain of unspecified joint and ligament of trunk;Other injuries of unspecified body region"
"2062" "C0332886" "Coarctation" "G/P" "C0000768" "Congenital Abnormality"
"2063" "C1314758" "Primary malignant neoplasm of skin" "A" "C0007114" "Malignant neoplasm of skin"
"2064" "C0264882" "Tricuspid valve disorder" "A" "C0264776;C0701168" "Rheumatic tricuspid valve disease;Tricuspid valve disorder, non-rheumatic"
"2065" "C3668940" "Dmd-Associated Dilated Cardiomyopathy" "A" "C0007193" "Cardiomyopathy, Dilated"
"2066" "C0079102" "Cerebral Thrombosis" "G/P" "C0007820;C0013924;C0155774;C0494612;C0494623;C0728936" "Cerebrovascular Disorders;Embolism and thrombosis of unspecified artery;Other venous embolism & thrombosis;Occlusion and stenosis of unspecified cerebral artery;Embolism and thrombosis of unspecified vein;Disorder of circulatory system"
"2067" "C0027668" "Neoplasms, Vascular Tissue" "G/P" "C0027651;C0263978;C0348668;C0694450" "Neoplasms;Disorder of soft tissue;Other and unspecified disorders of the circulatory system;Neoplasm of uncertain or unknown behavior, unspecified"
"2068" "C0345963" "Benign neoplasm of lung" "A" "C0153954" "Benign neoplasm of bronchus and lung"
"2069" "C0575158" "Kyphoscoliosis deformity of spine" "A" "C0036439" "Scoliosis, unspecified"
"2070" "C0600033" "Acquired Kyphoscoliosis" "G/P" "C0036439;C0158775;C0264132;C0477599" "Scoliosis, unspecified;Congenital anomaly of spine;Acquired musculoskeletal deformity;Deforming dorsopathy, unspecified"
"2071" "C0596384" "coronary fibrosis" "G/P" "C0010054" "Coronary Arteriosclerosis"
"2072" "C0877355" "Localized Gallbladder Carcinoma" "A" "C0153452" "Malignant neoplasm of gallbladder"
"2073" "C0263843" "Snapping hip" "G/P" "C0005940;C0477671" "Bone Diseases;Enthesopathy of lower limb"
"2074" "C0271511" "Tone deafness" "G/P" "C0155535;C0478145;C1384666" "Other abnormal auditory perceptions;Other and unspecified symbolic dysfunctions;hearing impairment"
"2075" "C0027828" "Neuroepithelioma" "G/P" "C0348374" "Malignant neoplasm of central nervous system"
"2076" "C0554309" "Prerenal uremia syndrome" "G/P" "C0035078" "Kidney Failure"
"2077" "C0862719" "Stage IV Laryngeal Carcinoma" "G/P" "C0007107" "Malignant neoplasm of larynx"
"2078" "C1404889" "Henoch Purpura" "A" "C0034152" "Henoch-Schoenlein Purpura"
"2079" "C0033836" "Pseudopsychopathic Schizophrenia" "A" "C0036341" "Schizophrenia"
"2080" "C2874808" "Other psychoactive substance dependence" "G/P" "C0556008" "Mental and behavioral disorders due to psychoactive substance use (F10-F19)"
"2081" "C0151860" "Acquired porencephaly" "A" "C0154724" "Cerebral cyst"
"2082" "C1867983" "PORENCEPHALY, FAMILIAL" "G/P" "C0025958" "Microcephaly"
"2083" "C0263503" "Alopecia follicularis" "A" "C0477506" "Other specified nonscarring hair loss"
"2084" "C2939416" "Pectus carinatum" "A" "C0158731" "Congenital pectus carinatum"
"2085" "C3494187" "Factor VIII Deficiency" "O" "C0019069" "Hemophilia A"
"2086" "C0235065" "Neonatal respiratory arrest" "G/P" "C0035220;C0162297;C0270148;C0475712;C0477907;C0477914;C0477915;C0521648;C0701161" "Respiratory Distress Syndrome, Newborn;Respiratory arrest;Perinatal cyanotic attacks;Primary sleep apnea of newborn;Other respiratory distress of newborn;Other apnea of newborn;Other specified respiratory conditions of newborn;Neonatal respiratory failure;Respiratory condition of newborn, unspecified"
"2087" "C2931317" "Primary syphilis" "A" "C0017418;C0039128" "Primary genital syphilis;Syphilis"
"2088" "C3669285" "Fracture of calcaneus of equine limb" "G/P" "C0016655;C0495958" "Multiple fractures;Injury of lower leg"
"2089" "C2939171" "Viral chest cold" "A" "C0238990" "Acute lower respiratory tract infection"
"2090" "C3146269" "Stage 0 Vaginal Cancer AJCC v7" "G/P" "C0007099;C0042237" "Carcinoma in Situ;Malignant Vaginal Neoplasm"
"2091" "C2987483" "Stage 0 Vulvar Cancer" "G/P" "C0007099;C0346210;C0375071" "Carcinoma in Situ;Vulval intraepithelial neoplasia;Malignant neoplasm of vulva"
"2092" "C3536726" "Biopsy wound (morphologic abnormality)" "G/P" "C3263723" "Traumatic injury"
"2093" "C0268624" "Sulfite oxidase deficiency" "A" "C0002514;C0268613;C0268641" "Amino Acid Metabolism, Inborn Errors;Disorder of sulfur-bearing amino acid metabolism;Amino acid transport disorder"
"2094" "C0877717" "Burning mouth (sensation)" "G/P" "C0478123" "Other and unspecified disturbances of skin sensation"
"2095" "C0022584" "Keratoderma, Palmoplantar, Diffuse" "G/P" "C0006826;C0022596;C0157726;C0158360" "Malignant Neoplasms;Palmoplantar Keratosis;Corns and callus;Ledderhose disease"
"2096" "C1527353" "Algodystrophic Syndrome" "G/P" "C0154725;C0158281;C0178266;C0205930" "Other disorders of nervous system;Cervicobrachial syndrome;Other disorders of central nervous system;Algoneurodystrophy"
"2097" "C0341038" "Jaw Keratocyst" "G/P" "C2939144" "Developmental odontogenic cyst"
"2098" "C0520681" "Central alveolar hypoventilation syndrome" "A" "C0037315" "Sleep Apnea Syndromes"
"2099" "C1331537" "Aortic sclerosis" "A" "C0155733" "Atherosclerosis of aorta"
"2100" "C0752282" "Congenital Structural Myopathy" "G/P" "C0026848" "Myopathy"
"2101" "C0949506" "Porokeratosis of Mibelli" "A" "C2363246" "Other specified congenital malformations of skin"
"2102" "C0015302" "External exotoses" "G/P" "C0153959;C0242490" "Benign tumor of bone and articular cartilage;Enthesopathy"
"2103" "C0268528" "Hyperprolinemia" "A" "C0029774" "Other specified disorders of amino-acid metabolism"
