"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"2337" "C0236169" "Multiple sclerosis-like syndrome" "A" "C0026769" "Multiple Sclerosis"
"2338" "C0262509" "herpetic neuralgia" "G/C" "C0494994;C0694454" "Neuralgia and neuritis, unspecified;Nerve, nerve root and plexus disorders"
"2339" "C0041349" "Nephritis, Tubulointerstitial" "G/P" "C0027707" "Nephritis, Interstitial"
"2340" "C2711248" "Aseptic necrosis of bone of jaw" "G/P" "C0005940;C0022362;C0029445;C0451877;C0451878;C0556003" "Bone Diseases;Jaw Diseases;Bone necrosis;Idiopathic aseptic necrosis of bone;Osteonecrosis due to drugs;Osteonecrosis in caisson disease"
"2341" "C0340952" "Secondary anemia" "A" "C0002871" "Anemia"
"2342" "C0744235" "Sepsis due to fungus" "G/P" "C0026946;C0036690" "Mycoses;Septicemia"
"2343" "C0265325" "Turcot syndrome (disorder)" "A" "C0004991" "Benign neoplasm of colon"
"2344" "C2986664" "Multicentric Breast Carcinoma" "G/P" "C0006142" "Malignant neoplasm of breast"
"2345" "C0018915" "Hemangioendothelioma" "G/P" "C0018916" "Hemangioma"
"2346" "C0027070" "Myoepithelioma" "G/P" "C0086692" "Benign Neoplasm"
"2347" "C0375012" "Chronic hepatitis C without mention of hepatic coma" "A" "C0019158;C0524910" "Hepatitis;Hepatitis C, Chronic"
"2348" "C0279703" "Renal granular cell carcinoma" "G/P" "C0494158" "Malignant neoplasm of kidney, except pelvis"
"2349" "C0235652" "Neoplasm of female breast" "G/P" "C0006142;C0496956" "Malignant neoplasm of breast;Neoplasm of uncertain or unknown behavior of breast"
"2350" "C0156228" "Nephrotic Syndrome with Lesion of Membranous Glomerulonephritis" "A" "C0027726;C0451720;C0451721" "Nephrotic Syndrome;Nephrotic syndrome, focal and segmental glomerular lesions;Nephrotic syndrome, diffuse membranous glomerulonephritis"
"2351" "C0855114" "Diffuse large B-cell lymphoma stage II" "G/P" "C0079744" "Diffuse Large B-Cell Lymphoma"
"2352" "C1313864" "Secondary effect of trauma" "O" "C0481356;C0481369" "Sequelae of other accidents;Sequelae of unspecified external cause"
"2353" "C0342635" "Hungry bones syndrome" "G/P" "C0005940;C0006705;C0154260;C0348498;C0477531;C0477583" "Bone Diseases;Calcium Metabolism Disorders;Disorder of mineral metabolism;Other disorders of mineral metabolism;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"2354" "C1517980" "Loss of Chromosome 3" "G/P" "C0270075;C0478147" "Perinatal disorder;General symptoms and signs (R50-R69)"
"2355" "C0553718" "Renal artery occlusion" "A" "C0495064" "Ischemia and infarction of kidney"
"2356" "C0854434" "Angiosclerosis" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"2357" "C2035047" "partial simple motor epilepsy" "G/P" "C0014544;C0494471" "Epilepsy;Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures"
"2358" "C0235238" "Cycloplegia" "A" "C0152198" "Disorder of accommodation"
"2359" "C0343754" "Human immunodeficiency virus infection constitutional disease" "A" "C0019693" "HIV Infections"
"2360" "C3698122" "Large cell Ewing sarcoma of bone" "A" "C0153509" "Malignant tumor of bone and articular cartilage"
"2361" "C2712343" "ALLERGIC RHINITIS NEC in ICD9CM" "A" "C0348689" "Other allergic rhinitis"
"2362" "C0333951" "Growth arrest" "G/C" "C0021364" "Male infertility"
"2363" "C1306469" "Primary malignant neoplasm of male breast" "G/P" "C0006142;C0348374" "Malignant neoplasm of breast;Malignant neoplasm of central nervous system"
"2364" "C0220730" "Fryns syndrome" "A" "C0019284;C0206762;C0869083" "Diaphragmatic Hernia;Limb Deformities, Congenital;Other specified congenital malformation syndromes, not elsewhere classified in ICD10CM"
"2365" "C0159862" "Closed fracture of shaft of tibia" "A" "C0272767" "Fracture of shaft of tibia"
"2366" "C0043020" "Wallerian Degeneration" "G/P" "C0524851" "Neurodegenerative Disorders"
"2367" "C0596838" "Limb fracture" "G/P" "C0016655;C3263723" "Multiple fractures;Traumatic injury"
"2368" "C0270715" "Degenerative Diseases, Central Nervous System" "A" "C0524851" "Neurodegenerative Disorders"
"2369" "C0276758" "Fusariosis" "G/P" "C0026946;C2980104" "Mycoses;Superficial mycosis"
"2370" "C0700211" "Viral hepatitis B without mention of hepatic coma" "A" "C0019158" "Hepatitis"
"2371" "C0018134" "Graft vs Host Reaction" "O" "C0041806;C0041806;C0041806;C0041806;C0041806;C0041806;C0041806;C0178298;C0221271;C0478147;C0478147;C0478147;C0478147;C0478147;C0478147;C0496137;C0496137;C0496137;C0496137;C0496137;C0496137;C0496137;C0869046;C0869046;C0869046;C0869046;C0869046;C0869046;C0869046" "Unspecified disorder of immune mechanism;Unspecified disorder of immune mechanism;Unspecified disorder of immune mechanism;Unspecified disorder of immune mechanism;Unspecified disorder of immune mechanism;Unspecified disorder of immune mechanism;Unspecified disorder of immune mechanism;Skin and subcutaneous tissue disorders;Elastosis perforans serpiginosa;General symptoms and signs (R50-R69);General symptoms and signs (R50-R69);General symptoms and signs (R50-R69);General symptoms and signs (R50-R69);General symptoms and signs (R50-R69);General symptoms and signs (R50-R69);Unspecified complication of procedure;Unspecified complication of procedure;Unspecified complication of procedure;Unspecified complication of procedure;Unspecified complication of procedure;Unspecified complication of procedure;Unspecified complication of procedure;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM;Other specified disorders involving the immune mechanism, not elsewhere classified in ICD10CM"
"2372" "C0920163" "Idiopathic thrombocytopenia" "A" "C0398650" "Immune thrombocytopenic purpura"
"2373" "C0034642" "Rales" "A" "C0478115" "Other specified symptoms and signs involving the circulatory and respiratory systems"
"2374" "C0161802" "Complications of bone marrow transplant" "A" "C0340990" "Bone marrow transplant rejection"
"2375" "C0677745" "Mantle cell lymphoma stage II" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"2376" "C0011993" "Vipoma" "G/P" "C0154192;C0494762" "Other specified disorders of pancreatic internal secretion;Noninfective gastroenteritis and colitis, unspecified"
"2377" "C1881600" "Malignant Vipoma" "G/P" "C0154192;C0494762" "Other specified disorders of pancreatic internal secretion;Noninfective gastroenteritis and colitis, unspecified"
"2378" "C0346303" "Thyrotroph adenoma" "A" "C0496901" "Benign neoplasm of pituitary gland"
"2379" "C0264641" "Endocrine hypertension" "A" "C0349368" "Hypertension secondary to endocrine disorder"
"2380" "C1387005" "Penis agenesis" "A" "C0017412" "Genital Diseases, Male"
"2381" "C0266435" "Congenital hypoplasia of penis" "A" "C0478052" "Other congenital malformations of penis"
"2382" "C0520533" "Acute polyarthritis" "A" "C0162323" "Polyarthritis"
"2383" "C0156149" "Gastrointestinal tract vascular insufficiency" "A" "C0348740" "Other vascular disorders of intestine"
"2384" "C2004435" "Vascular insufficiency of intestine" "A" "C0348740;C0400883" "Other vascular disorders of intestine;Vascular disorder of intestine"
"2385" "C1328061" "Myelodysplastic/myeloproliferative neoplasm, unclassifiable" "G/P" "C0348393;C1292778" "Malignant tumor of lymphoid hemopoietic and related tissue;Chronic myeloproliferative disorder"
"2386" "C1333046" "Myeloproliferative Neoplasm, Unclassifiable" "G/P" "C1292778" "Chronic myeloproliferative disorder"
"2387" "C0853800" "Contrast media reaction" "G/P" "C0020517" "Hypersensitivity"
"2388" "C0570562" "Contrast media allergy" "A" "C0496732" "Personal history of allergy to other drugs, medicaments and biological substances"
"2389" "C3662072" "Contrast media pseudoallergy" "A" "C0496732" "Personal history of allergy to other drugs, medicaments and biological substances"
"2390" "C0750935" "Cerebral Astrocytoma" "G/P" "C0153633" "Malignant neoplasm of brain"
"2391" "C0205642" "Adenocarcinoma, Oxyphilic" "A" "C0007115" "Malignant neoplasm of thyroid"
"2392" "C0700636" "Focal nodular hyperplasia of liver" "A" "C0023895" "Liver diseases"
"2393" "C0333980" "Focal Nodular Hyperplasia" "G/P" "C0494791;C0496911" "Hepatic fibrosis and cirrhosis;Neoplasm of uncertain or unknown behavior of digestive organ, unspecified"
"2394" "C0860218" "ABO incompatibility" "G/P" "C0002879;C0496129" "Anemia, Hemolytic, Acquired;Unspecified complication following infusion, transfusion and therapeutic injection"
"2395" "C0311334" "Generalized convulsive epilepsy" "A" "C0014544;C0478149" "Epilepsy;Other and unspecified convulsions"
"2396" "C0154183" "Diabetes with other specified manifestations" "G/S" "C0011849" "Diabetes Mellitus"
"2397" "C0520599" "Hypoxia, in liveborn infant" "G/P" "C0004044;C0701161" "Asphyxia;Respiratory condition of newborn, unspecified"
"2398" "C0554307" "Nephrotic syndrome with minimal change glomerulonephritis" "A" "C0451719" "Nephrotic syndrome, minor glomerular abnormality"
"2399" "C1096488" "Hereditary factor IX deficiency disease without inhibitor" "A" "C0008533" "Hemophilia B"
"2400" "C0456791" "Neonatal asphyxial encephalopathy" "G/P" "C0085584" "Encephalopathies"
"2401" "C0403462" "Acute-on-chronic renal failure" "A" "C0022660" "Kidney Failure, Acute"
"2402" "C0036830" "Serum Sickness" "G/P" "C0042109;C0451939;C0477583;C0496129" "Urticaria;Generalized skin eruption due to drugs and medicaments;Systemic involvement of connective tissue, unspecified;Unspecified complication following infusion, transfusion and therapeutic injection"
"2403" "C0858635" "Pharyngolaryngeal pain" "G/P" "C0030193" "Pain"
"2404" "C0341492" "Pancreatic duct calculus" "A" "C0029771" "Other specified diseases of pancreas"
"2405" "C0338419" "Herpes simiae encephalitis" "A" "C0276226" "Herpes encephalitis"
"2406" "C0265388" "Autosomal recessive hereditary disorder" "G/P" "C0478147" "General symptoms and signs (R50-R69)"
"2407" "C1264610" "Infectious peritonitis" "A" "C0031154" "Peritonitis"
"2408" "C0152031" "Joint swelling" "G/P" "C0022408;C0495680" "Arthropathy;Localized swelling, mass and lump, unspecified"
"2409" "C1275661" "Acute myeloid leukemia with recurrent genetic abnormality" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"2410" "C0276028" "Haemophilus influenzae meningitis" "A" "C0025292" "Meningitis, Haemophilus"
"2411" "C0151772" "Manic psychosis" "G/P" "C0005586;C0525045" "Bipolar Disorder;Mood Disorders"
"2412" "C0699828" "Serotonin Syndrome" "G/P" "C0026848;C0409910;C0478506" "Myopathy;Gout secondary to drug;Unspecified adverse effect of drug or medicament"
"2413" "C0339952" "Secondary bacterial pneumonia" "A" "C0004626" "Pneumonia, Bacterial"
"2414" "C0262421" "Chronic urinary tract infection" "A" "C0042029" "Urinary tract infection"
"2415" "C1696109" "Nongerminomatous germ cell tumour of the CNS" "G/P" "C0153658;C0348374" "Malignant neoplasm of endocrine gland;Malignant neoplasm of central nervous system"
"2416" "C1260902" "Acquired afibrinogenemia" "A" "C0012739" "Disseminated Intravascular Coagulation"
"2417" "C1274960" "Acral erythema due to cytotoxic therapy" "G/P" "C0041834;C0451939" "Erythema;Generalized skin eruption due to drugs and medicaments"
"2418" "C0600433" "Activated Protein C Resistance" "G/P" "C0029496;C0494623" "Coagulation defects, other and unspecified;Embolism and thrombosis of unspecified vein"
"2419" "C1861171" "THROMBOPHILIA DUE TO ACTIVATED PROTEIN C RESISTANCE (disorder)" "G/P" "C0029496;C0494623" "Coagulation defects, other and unspecified;Embolism and thrombosis of unspecified vein"
"2420" "C0346783" "Malignant melanoma of scalp" "A" "C0346782" "Malignant melanoma of scalp and/or neck"
"2421" "C0153536" "Malignant melanoma of skin of lower limb" "A" "C1112532" "Malignant melanoma of skin of lower limb, including hip"
"2422" "C0854987" "Adenocarcinoma of lung, stage III" "G/P" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"2423" "C0279739" "Lip basal cell carcinoma" "G/P" "C0007114;C0153340;C0153660;C0496772;C0546836" "Malignant neoplasm of skin;Cancer of Lip;Malignant neoplasm of head, neck and face;Malignant neoplasm overlapping lip, oral cavity and pharynx sites;Malignant tumor of vermilion border of lip"
"2424" "C0555191" "Morpheic basal cell carcinoma" "G/P" "C0007114" "Malignant neoplasm of skin"
"2425" "C0862887" "Nodulo-ulcerative basal cell carcinoma" "G/P" "C0007114" "Malignant neoplasm of skin"
"2426" "C1368275" "Pigmented Basal Cell Carcinoma" "G/P" "C0007114" "Malignant neoplasm of skin"
"2427" "C0036904" "Sexual desire disorder" "G/P" "C0017250;C0349293;C0935617" "Psychosexual identity disorder;Psychosexual development disorder, unspecified;Disorders of sexual preference"
"2428" "C0344322" "Inhibited sexual desire" "A" "C0020594" "Hypoactive Sexual Desire Disorder"
"2429" "C0855242" "Disturbance in sexual arousal" "G/P" "C0349251;C0349261;C3714744" "Behavioral syndrome associated with physiological disturbance and physical factors;Other sexual dysfunction, not caused by organic disorder or disease;Psychosexual dysfunction"
"2430" "C0268007" "Chronic hyponatremia" "A" "C0494356" "Hypo-osmolality and hyponatremia"
"2431" "C3161075" "Other pancytopenia" "G/P" "C0001824;C0026986;C0040034" "Agranulocytosis;Dysmyelopoietic Syndromes;Thrombocytopenia"
"2432" "C3640014" "Unbearable Pain" "G/P" "C0030193" "Pain"
"2433" "C0345468" "Transplanted organ rejection" "A" "C0496156" "Failure and rejection of unspecified transplanted organ and tissue"
"2434" "C1141940" "Rejection of intestine transplant" "G/P" "C0021831;C0869272" "Intestinal Diseases;Complications of surgical and medical care, not elsewhere classified in ICD10CM"
"2435" "C3668875" "Urinary incontinence due to bladder problem" "G/P" "C0042024" "Urinary Incontinence"
"2436" "C0595861" "Parasuicide" "A" "C0480203" "Self inflicted injury"
"2437" "C0277799" "Intermittent fever" "A" "C0015967" "Fever"
"2438" "C0456824" "Acute drug intoxication" "A" "C0494386" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, acute intoxication"
"2439" "C0241266" "Subcutaneous Abscess" "G/P" "C0494813" "Cutaneous abscess, furuncle and carbuncle, unspecified"
"2440" "C0153868" "Multiple myeloma without mention of remission" "A" "C0026764" "Multiple Myeloma"
"2441" "C1272766" "Follicular bronchiolitis" "A" "C0006277;C0206062" "Bronchitis;Lung Diseases, Interstitial"
"2442" "C1609501" "Graft versus host disease in intestine" "G/P" "C0012242;C0152945" "Digestive System Disorders;Gastrointestinal anthrax"
"2443" "C0280311" "Adenoid cystic carcinoma of the oral cavity" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"2444" "C2712054" "Actual Resting Dyspnea" "G/P" "C0013404" "Dyspnea"
"2445" "C0837134" "Coronary atherosclerosis of native coronary artery" "A" "C0010054" "Coronary Arteriosclerosis"
"2446" "C1866784" "Neuronopathy, Distal Hereditary Motor, Type I" "A" "C0026847" "Spinal Muscular Atrophy"
"2447" "C0544058" "disorder of throat" "G/C" "C0035204;C0478147" "Respiration Disorders;General symptoms and signs (R50-R69)"
"2448" "C0014761" "Erythroblastosis, Fetal" "A" "C0477932;C0495423" "Other hemolytic diseases of fetus and newborn;Hemolytic disease of fetus OR newborn"
"2449" "C0406636" "Lupus erythematosus tumidus" "A" "C0024138;C0477525" "Lupus Erythematosus, Discoid;Other local lupus erythematosus"
"2450" "C0854069" "Tumor pain" "G/P" "C0027651;C0030193" "Neoplasms;Pain"
"2451" "C1265815" "Multiple ulcers" "G/P" "C0494891" "Chronic ulcer of skin, not elsewhere classified"
"2452" "C0153885" "Acute myeloid leukemia without mention of remission" "A" "C0023467" "Leukemia, Myelocytic, Acute"
"2453" "C0158503" "Progressive infantile idiopathic scoliosis" "A" "C0036439;C0494956" "Scoliosis, unspecified;Infantile idiopathic scoliosis"
"2454" "C3828832" "Neural Glioblastoma" "G/P" "C0153633" "Malignant neoplasm of brain"
"2455" "C0042258" "Vaginal Neoplasms" "A" "C0042237" "Malignant Vaginal Neoplasm"
