"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"7095" "C0339114" "Basal cell carcinoma of eyelid" "A" "C0496796" "Malignant neoplasm of skin of eyelid, including canthus"
"7096" "C0028738" "Nystagmus" "A" "C0339666" "Nystagmus and other irregular eye movements"
"7097" "C0949091" "Candida sepsis" "G/P" "C0006840" "Candidiasis"
"7098" "C0039223" "Tabes Dorsalis" "A" "C0027927;C0494053" "Neurosyphilis;Neurosyphilis, Symptomatic"
"7099" "C1290024" "Infection of subcutaneous tissue" "A" "C0406047" "Local infection skin/subcut tissue NOS"
"7100" "C0342687" "dopamine beta hydroxylase deficiency" "A" "C1145628" "Autonomic nervous system disorders"
"7101" "C1266101" "Thymic epithelial tumor" "G/P" "C0027651;C0751552" "Neoplasms;Malignant neoplasm of thymus"
"7102" "C0277941" "Blanching of skin" "A" "C0030232" "Pallor"
"7103" "C1709071" "Monosomy 3" "G/P" "C0008626" "Congenital chromosomal disease"
"7104" "C0543697" "Mixed cryoglobulinemia" "A" "C0010403" "Cryoglobulinemia"
"7105" "C0178273" "Heart disease other" "I" "C0178273" "Heart disease other"
"7106" "C0597396" "respiratory hypoxia" "G/P" "C0035204" "Respiration Disorders"
"7107" "C0009363" "Congenital ocular coloboma (disorder)" "G/P" "C0015393" "Eye Abnormalities"
"7108" "C0452047" "Brain Injuries, Focal" "I" "C0452047" "Brain Injuries, Focal"
"7109" "C1096249" "Aortic calcification" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"7110" "C0266984" "Osteoradionecrosis of jaw" "A" "C0029772" "Other specified diseases of jaws"
"7111" "C0281883" "Pertrochanteric fracture" "I" "C0281883" "Pertrochanteric fracture"
"7112" "C0280098" "undifferentiated carcinoma of unknown primary" "G/P" "C0006826" "Malignant Neoplasms"
"7113" "C0236819" "Identity Problem" "G/P" "C0349336" "Childhood emotional disorder"
"7114" "C0340279" "Ventricular hypertrophy" "A" "C0018800" "Cardiomegaly"
"7115" "C3683791" "Ataxia Neuropathy Spectrum" "G/P" "C0025517" "Metabolic Diseases"
"7116" "C1843851" "Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis" "A" "C0027888" "Hereditary Motor and Sensory Neuropathies"
"7117" "C0008690" "Chronic anterior uveitis" "G/P" "C0022073" "Iridocyclitis"
"7118" "C0743301" "Duodenal Adenoma" "G/P" "C0086692;C0346627;C0348411;C0496869" "Benign Neoplasm;Intestinal Cancer;Benign neoplasm of other and unspecified parts of small intestine;Benign neoplasm of duodenum"
"7119" "C1998028" "Photoreceptor degeneration" "G/P" "C0035309;C1320640" "Retinal Diseases;Peripheral degeneration of retina"
"7120" "C0729958" "Lung transplant rejection" "G/P" "C0348883;C0496156" "Heart-lung transplant failure and rejection;Failure and rejection of unspecified transplanted organ and tissue"
"7121" "C0341743" "Chronic retention of urine" "A" "C0080274" "Urinary Retention"
"7122" "C1562028" "Undifferentiated inflammatory arthritis" "G/P" "C0003864" "Arthritis"
"7123" "C0178264" "Inflammatory disease of the central nervous system" "I" "C0178264" "Inflammatory disease of the central nervous system"
"7124" "C1720771" "Testicular Hydrocele" "I" "C1720771" "Testicular Hydrocele"
"7125" "C0239739" "Tenderness of gums" "A" "C0018681;C0029790;C0348725;C0349369" "Headache;Other specified disorders of teeth and supporting structures;Other and unspecified lesions of oral mucosa;Disorder of gingiva and edentulous alveolar ridge, unspecified"
"7126" "C0269285" "Cervical pregnancy" "A" "C0029604;C0032987" "Other ectopic pregnancy;Ectopic Pregnancy"
"7127" "C0205645" "Adenocarcinoma, Tubular" "G/P" "C0006826" "Malignant Neoplasms"
"7128" "C0086692" "Benign Neoplasm" "I" "C0086692" "Benign Neoplasm"
"7129" "C1282044" "Idiopathic choroidal neovascular membrane" "A" "C0348548" "Other specified disorders of choroid"
"7130" "C0334059" "Moderate epithelial dysplasia" "G/P" "C0027651" "Neoplasms"
"7131" "C0333279" "Massive hemorrhage" "G/P" "C0019065;C0348668;C0869085" "Hemoperitoneum;Other and unspecified disorders of the circulatory system;Hemorrhage, not elsewhere classified in ICD10CM"
"7132" "C1302790" "Congenital malformation syndrome" "A" "C0000768" "Congenital Abnormality"
"7133" "C1275278" "Extraskeletal Myxoid Chondrosarcoma" "A" "C0153509" "Malignant tumor of bone and articular cartilage"
"7134" "C0032044" "Placenta Accreta" "G/P" "C0266746;C0269815" "Malformation of placenta;Complication of labor and delivery, unspecified"
"7135" "C0268412" "Infantile hypophosphatasia" "A" "C0031707" "Phosphorus Metabolism Disorders"
"7136" "C0268358" "Osteogenesis imperfecta, dominant perinatal lethal" "A" "C0029434" "Osteogenesis Imperfecta"
"7137" "C1304424" "Iatrogenic lymphedema" "A" "C0494630" "Lymphedema, not elsewhere classified in ICD10CM"
"7138" "C0497248" "Uncomplicated hypertension" "A" "C0020538" "Hypertensive disease"
"7139" "C0349661" "Glial tumor of brain (disorder)" "A" "C0153633" "Malignant neoplasm of brain"
"7140" "C0033587" "Prosthesis Loosening" "O" "C0496668" "Fitting and adjustment of unspecified device"
"7141" "C0332942" "Congenital deviation" "G/P" "C0000768" "Congenital Abnormality"
"7142" "C3672279" "Acute hepatopathy" "G/P" "C0023895" "Liver diseases"
"7143" "C1836780" "PANCREATIC AND CEREBELLAR AGENESIS" "A" "C0011849;C0015934" "Diabetes Mellitus;Fetal Growth Retardation"
"7144" "C0037771" "Paraparesis, Spastic" "A" "C0037772" "Spastic Paraplegia"
"7145" "C1845668" "Perisylvian syndrome" "A" "C0477971" "Other reduction deformities of brain"
"7146" "C0265354" "CHARGE Syndrome" "A" "C0478095" "Other specified congenital malformations"
"7147" "C1861825" "CATARACT, POSTERIOR POLAR, 1" "A" "C0086543" "Cataract"
"7148" "C3710589" "Cap Myopathy" "G/P" "C0008626;C0026848" "Congenital chromosomal disease;Myopathy"
"7149" "C0730274" "Vitreomacular traction syndrome" "G/P" "C0035309;C0036278;C0155365;C3263723" "Retinal Diseases;Scar conditions and fibrosis of skin;Disorder of vitreous body;Traumatic injury"
"7150" "C0333979" "Secondary hyperplasia" "G/C" "C0023895" "Liver diseases"
"7151" "C3687232" "Healing fracture of bone" "G/P" "C0016655" "Multiple fractures"
"7152" "C0948118" "Oral fibroma" "G/P" "C0153935" "Benign neoplasm of other and unspecified parts of mouth"
"7153" "C0037023" "Sialadenitis" "I" "C0037023" "Sialadenitis"
"7154" "C0334451" "Sarcomatosis" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"7155" "C0268059" "Neonatal hemochromatosis" "A" "C0012715" "Iron Metabolism Disorders"
"7156" "C0410760" "Plantarflexion deformity of foot" "G/P" "C0263978;C0264155" "Disorder of soft tissue;Acquired deformity of limb"
"7157" "C0034359" "Pyuria" "A" "C0042029;C0476498" "Urinary tract infection;Abnormal findings on microbiological examination of urine"
"7158" "C3266178" "Peripheral facial palsy" "A" "C0376175" "Bell Palsy"
"7159" "C0442872" "Multiple cysts" "G/P" "C0158683" "Polycystic liver disease"
"7160" "C0342442" "ACTH-dependent Cushing's syndrome" "A" "C0010481" "Cushing Syndrome"
"7161" "C0233523" "Antisocial behavior" "A" "C0003431" "Antisocial Personality Disorder"
"7162" "C1840402" "HYPERPARATHYROIDISM 1" "A" "C0221002" "Hyperparathyroidism, Primary"
"7163" "C1304177" "Idiopathic angioedema" "G/P" "C0002994" "Angioedema"
"7164" "C0879615" "Stromal Neoplasm" "G/P" "C0027651;C0263978;C0694450" "Neoplasms;Disorder of soft tissue;Neoplasm of uncertain or unknown behavior, unspecified"
"7165" "C3241958" "Myocardial Disorder" "A" "C0878544" "Cardiomyopathies"
"7166" "C1264606" "Persistent infection" "G/P" "C0348336" "Other and unspecified infectious diseases"
"7167" "C1299302" "Primary malignant neoplasm of soft tissues" "A" "C0153519;C0348362" "Malignant neoplasm of connective and other soft tissue, site unspecified;Malignant neoplasm of connective and soft tissue, unspecified"
"7168" "C1840392" "HYPERPIGMENTATION, FAMILIAL PROGRESSIVE" "G/P" "C0549567" "Pigmentation Disorders"
"7169" "C0520739" "Hereditary pyropoikilocytosis" "A" "C0013902;C0154296" "Elliptocytosis, Hereditary;Other specified hereditary hemolytic anemias"
"7170" "C0026706" "Mucopolysaccharidosis III" "A" "C0026703" "Mucopolysaccharidoses"
"7171" "C0272315" "Coagulation factor deficiency syndrome" "A" "C0005779" "Blood Coagulation Disorders"
"7172" "C2350236" "Idiopathic Interstitial Pneumonias" "A" "C0348704" "Other specified interstitial pulmonary diseases"
"7173" "C0730315" "Acute central serous chorioretinopathy" "A" "C0154844" "Separation of retinal layers"
"7174" "C0549423" "Obstructive Hydrocephalus" "I" "C0549423" "Obstructive Hydrocephalus"
"7175" "C0236800" "Panic disorder with agoraphobia" "A" "C0001818" "Agoraphobia"
"7176" "C0936016" "Testicular Feminization" "A" "C0039585" "Androgen-Insensitivity Syndrome"
"7177" "C0036875" "Disorders of Sex Development" "G/P" "C0000768;C0014130;C0080276;C0270075;C0478095" "Congenital Abnormality;Endocrine System Diseases;Disorder of the genitourinary system;Perinatal disorder;Other specified congenital malformations"
"7178" "C0264732" "Cardiac dilatation" "A" "C0018800" "Cardiomegaly"
"7179" "C1335716" "Recurrent Nodular Lymphocyte Predominant Hodgkin Lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"7180" "C0241069" "Superficial ulcer of skin (disorder)" "G/P" "C0494891" "Chronic ulcer of skin, not elsewhere classified"
"7181" "C0333472" "Epidermolysis" "G/P" "C0178298" "Skin and subcutaneous tissue disorders"
"7182" "C0345170" "Dysplasia of lung" "A" "C0495531" "Hypoplasia and dysplasia of lung"
"7183" "C0027809" "Neurilemmoma" "G/P" "C0152025;C0263978;C0347509;C0349025;C0477401;C0495680;C0496950" "Polyneuropathy;Disorder of soft tissue;Benign neoplasm of central nervous system;Neoplasm of uncertain or unknown behavior of peripheral nerves and autonomic nervous system;Other disorders of peripheral nervous system;Localized swelling, mass and lump, unspecified;Neoplasm of uncertain or unknown behavior of endocrine gland"
"7184" "C0564778" "Obstetric disorders" "G/C" "C0006145" "Breast Diseases"
"7185" "C0342613" "Danish type familial amyloid cardiomyopathy" "A" "C0342611;C0494354" "Familial non-neuropathic amyloidosis;Organ-limited amyloidosis"
"7186" "C0349632" "Splenic Marginal Zone B-Cell Lymphoma" "G/P" "C0023434;C0153470" "Chronic Lymphocytic Leukemia;Malignant neoplasm of spleen"
"7187" "C0154774" "Chronic endophthalmitis" "G/P" "C0022073;C0259800" "Iridocyclitis;Purulent endophthalmitis"
"7188" "C0270847" "Benign Focal Epilepsy, Childhood" "G/P" "C0014544;C0494471" "Epilepsy;Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures"
"7189" "C0221161" "Shallow breathing" "O" "C0025517;C0085584;C0154725;C0178266;C0478114;C0524851;C1145670;C1260922;C1313952" "Metabolic Diseases;Encephalopathies;Other disorders of nervous system;Other disorders of central nervous system;Other and unspecified abnormalities of breathing;Neurodegenerative Disorders;Respiratory Failure;Abnormal breathing;Respiration intermittent"
"7190" "C2368034" "Adverse reaction to drug or medicament administered by infusion" "G/P" "C0478506" "Unspecified adverse effect of drug or medicament"
"7191" "C0010691" "Cystinuria" "A" "C0268641" "Amino acid transport disorder"
"7192" "C2348499" "FLT3 Internal Tandem Duplication" "O" "C0008311;C0149955;C0156273;C0265740;C0265780;C0266011;C0432378;C1609433" "Cholangitis;Annular pancreas;Bladder Diverticulum;Arrhinia;Congenital absence of lung;Accessory nipple;Congenital malformations of other endocrine glands;Congenital absence of kidneys syndrome"
"7193" "C1708998" "Metastatic Adrenal Gland Pheochromocytoma" "G/P" "C0344456" "Malignant Adrenal Medulla Neoplasm"
"7194" "C1861456" "Stiff Skin Syndrome" "A" "C0009917" "Contracture"
"7195" "C0086651" "Mucopolysaccharidosis, MPS-IV-A" "A" "C0348491" "Other mucopolysaccharidoses"
"7196" "C0728936" "Disorder of circulatory system" "I" "C0728936" "Disorder of circulatory system"
"7197" "C0854994" "Lung squamous cell carcinoma stage IV" "G/P" "C0037272;C0348343" "Disease of Skin and Appendages;Malignant neoplasm of bronchus or lung, unspecified"
"7198" "C0409208" "Arthritis of hand" "G/P" "C0003864" "Arthritis"
"7199" "C0259765" "Labyrinthine vertigo" "G/P" "C0029706" "Other peripheral vertigo"
"7200" "C0599750" "hormone deficiency" "G/P" "C0014130" "Endocrine System Diseases"
"7201" "C0155169" "Ocular hyperemia" "G/P" "C0155384;C0348520" "Other specified disorders of eye and adnexa;Other conjunctival vascular disorders and cysts"
"7202" "C0948873" "Flu symptoms" "O" "C0042769" "Virus Diseases"
"7203" "C0877322" "Muscle tightness" "G/P" "C0026848" "Myopathy"
"7204" "C2931852" "Clear-cell metastatic renal cell carcinoma" "G/P" "C0494158" "Malignant neoplasm of kidney, except pelvis"
"7205" "C3203360" "Suppuration" "G/P" "C0348336" "Other and unspecified infectious diseases"
"7206" "C3249881" "Infection - suppurative" "G/P" "C0348336" "Other and unspecified infectious diseases"
"7207" "C0332482" "Abnormal shape" "G/C" "C0000768" "Congenital Abnormality"
"7208" "C0334054" "cystic disease" "G/C" "C0029513;C0154208;C0266365;C0266368;C0345299;C0345300;C0478042;C0494311;C0701163" "Other and unspecified ovarian cysts;Disorder of endocrine ovary;Congenital anomaly of female genital system;Congenital absence of ovary;Developmental ovarian cyst;Congenital torsion of ovary;Other congenital malformations of ovary;Congenital adrenogenital disorders associated with enzyme deficiency;Adrenogenital disorder"
"7209" "C1704429" "Hypoalphalipoproteinemia, Familial" "A" "C0020623" "Hypolipoproteinemias"
"7210" "C2931838" "Familial HDL deficiency" "G/P" "C0020623" "Hypolipoproteinemias"
"7211" "C0948396" "Frequent headaches" "A" "C0018681" "Headache"
"7212" "C0149940" "Sciatic Neuropathy" "A" "C0154748" "Lesion of Sciatic Nerve"
"7213" "C0015461" "Facial Neoplasms" "G/P" "C0027651;C0478660;C0694450" "Neoplasms;Localized swelling, mass and lump, head;Neoplasm of uncertain or unknown behavior, unspecified"
"7214" "C0085642" "Livedo Reticularis" "A" "C0030232" "Pallor"
"7215" "C1527411" "Thrombosis of retinal vein" "A" "C0348552" "Other retinal vascular occlusions"
"7216" "C0338422" "Human immunodefiency virus leukoencephalopathy" "A" "C0206019" "HIV Encephalopathy"
"7217" "C0855154" "Primary mediastinal large B-cell lymphoma refractory" "G/P" "C0079744;C0494172;C0751552" "Diffuse Large B-Cell Lymphoma;Other specified and unspecified types of non-Hodgkin lymphoma;Malignant neoplasm of thymus"
"7218" "C0023264" "Leigh Disease" "A" "C0477365" "Other specified degenerative diseases of nervous system"
"7219" "C1735901" "Deep vein thrombosis recurrent" "O" "C0005779;C0494623" "Blood Coagulation Disorders;Embolism and thrombosis of unspecified vein"
"7220" "C0270942" "Myasthenic crisis" "A" "C0154725" "Other disorders of nervous system"
"7221" "C0694550" "Recurrent pneumonia" "A" "C0032285" "Pneumonia"
"7222" "C0038534" "Subconjunctival hemorrhage" "A" "C0009760" "Conjunctival hemorrhage"
"7223" "C0274196" "Burn of lung" "A" "C0161322" "Burn of larynx, trachea and lung"
"7224" "C0008684" "Chronic gingivitis" "I" "C0008684" "Chronic gingivitis"
"7225" "C0855056" "Leiomyosarcoma metastatic" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"7226" "C0677060" "essential thrombocytopenia" "G/P" "C0029678;C0154300;C2717961" "Other non-thrombocytopenic purpura;Purpura and other hemorrhagic conditions;Thrombotic Microangiopathies"
"7227" "C3496337" "Nephrotic Syndrome, Idiopathic" "G/P" "C0027726" "Nephrotic Syndrome"
"7228" "C0234507" "Anosognosia" "G/P" "C0001816;C0020604" "Agnosia;Hypochondriasis"
"7229" "C3697647" "Plunging ranula" "A" "C0026686" "Mucocele of salivary gland"
"7230" "C0494397" "Mild depressive episode" "I" "C0494397" "Mild depressive episode"
"7231" "C0748882" "Contusion of soft tissue" "A" "C0478385;C0478393" "Superficial injury of unspecified body region;Other injuries of unspecified body region"
"7232" "C0015407" "Eye Infections, Viral" "G/P" "C0042769;C0259800" "Virus Diseases;Purulent endophthalmitis"
"7233" "C2981712" "Ocular Adnexal Lymphoma" "G/P" "C0024305;C0496836" "Lymphoma, Non-Hodgkin;Malignant tumor of eye"
"7234" "C0399551" "Impacted third molar tooth" "A" "C0040456" "Impacted tooth"
"7235" "C0344906" "Left ventricular hypoplasia" "G/P" "C0152101" "Hypoplastic Left Heart Syndrome"
"7236" "C0434034" "Injury of bile duct" "A" "C0495854" "Injury of liver or gallbladder"
"7237" "C0854530" "Infection by human herpesvirus 6" "G/P" "C0348186" "Herpesviral infection, unspecified"
"7238" "C0270328" "Diurnal Enuresis" "A" "C0042024" "Urinary Incontinence"
"7239" "C0178324" "Vascular System Injuries" "I" "C0178324" "Vascular System Injuries"
"7240" "C0033831" "Pseudopregnancy" "G/P" "C0080276;C0349247;C1442976" "Disorder of the genitourinary system;Mixed dissociative [conversion] disorders;Dissociative [conversion] disorder, unspecified"
"7241" "C0234447" "Narcosis" "A" "C0085628" "Stupor"
"7242" "C1708556" "Intraoperative Pain" "G/P" "C0030193" "Pain"
"7243" "C0236053" "Mucosal ulcer" "A" "C0494891" "Chronic ulcer of skin, not elsewhere classified"
"7244" "C0039520" "Tenosynovitis" "A" "C0039104" "Synovitis and tenosynovitis"
"7245" "C0341491" "Pancreatic duct obstruction" "G/P" "C0030286" "Pancreatic Diseases"
"7246" "C0152097" "Disease of diaphragm" "I" "C0152097" "Disease of diaphragm"
"7247" "C1392266" "Cerebral necrosis" "G/P" "C0006111;C0495663" "Brain Diseases;Gangrene, not elsewhere classified"
